Intersection Type, Street Number,Nearest street number intersection,Latitude, Longitude,roundabout flag,2012 accidents,2013 accidents,2014 accidents,2015 accidents,Total accidents
1,00112,01311,45 33.45650377500000005,-122 40.298759163,0,2,3,3,5,13
1,02218,05162,45 31.89620786,-122 29.472074588,0,1,3,2,15,21
1,00283,05055,45 31.223821885,-122 36.270884636,0,1,0,0,2,3
3,01528,05172,45 30.439800659,-122 29.93539888,0,1,0,0,0,1
3,00824,05083,45 28.567257498,-122 34.405232486,0,1,1,2,2,6
1,00608,02228,45 28.153856296,-122 21.321841056,0,1,0,3,1,5
3,02210,05162,45 32.582447193,-122 29.454192888,0,4,4,6,6,20
1,02218,05190,45 31.89152114,-122 28.50998031,0,2,1,4,5,12
1,00106,00829,45 32.538261221,-122 37.29838479100000004,0,2,0,1,3,6
1,01018,01920,45 29.25223821899999997,-122 28.31970272899999998,0,1,1,2,4,8
1,00486,05001,45 31.259244819,-122 40.16962287600000003,0,2,0,0,0,2
1,00232,00612,45 30.17358671100000002,-122 25.23528423,0,6,11,12,10,39
1,00401,05257,45 31.476126004,-122 23.57417271400000004,0,5,3,11,12,31
1,00232,08401,45 29.517540491,-122 24.34150938599999996,0,3,6,9,10,28
3,00612,05176,45 30.164928125,-122 28.55526695,0,1,1,2,1,5
3,01920,02104,45 29.400449823,-122 24.360032443,0,1,0,4,1,6
3,00203,09103,45 32.326336441,-122 29.13827781000000001,0,1,0,2,0,3
1,00829,05033,45 32.53717926500000004,-122 37.504944989,0,6,3,4,3,16
1,02260,05039,45 29.50146337,-122 37.215029527,0,3,3,7,2,15
3,00402,00601,45 32.266510458,-122 23.143117532,0,1,0,0,0,1
1,00464,05037,45 30.12101445300000002,-122 37.307965636,0,1,0,0,0,1
3,02107,05136,45 28.480990552,-122 31.249058538,0,1,0,0,0,1
3,01018,01703,45 29.57071615,-122 28.150010085,0,1,0,0,0,1
1,02259,02402,45 31.97314344,-122 39.4242179829999999,0,2,3,3,4,12
3,00824,02658,45 28.4140503820000001,-122 33.452248368,0,1,0,2,1,4
1,00464,05033,45 30.127235738,-122 37.53555158999999996,0,1,0,0,1,2
1,02259,05002,45 31.97549448,-122 39.49584517,0,5,4,5,3,17
4,00928,02402,45 32.342360338,-122 39.41728349200000004,0,2,1,1,2,6
3,00127,01005,45 32.202823351,-122 24.16263173,0,1,0,0,1,2
3,01028,05040,45 30.433569856,-122 37.163584222,0,1,2,3,2,8
3,01538,OH003,45 26.296720766,-122 39.17355540700000002,0,1,0,0,0,1
1,00829,05122,45 32.529746299,-122 32.144315824,0,2,2,12,5,21
1,02208,05122,45 32.13985112599999999,-122 32.15380792900000001,0,1,2,6,4,13
1,02620,05016,45 32.35174857000000004,-122 38.5809803670000001,0,3,3,0,4,10
1,00486,02402,45 31.25130007,-122 39.42330884999999995,0,4,4,8,12,28
1,02210,05020,45 31.333459951,-122 38.43622229700000005,0,1,1,0,4,6
3,01039,01432,45 34.548646872,-122 43.210995982,0,2,0,0,0,2
3,00829,05042,45 32.53874998600000005,-122 37.97059078,0,1,5,0,0,6
3,00922,05012,45 31.355941181,-122 39.128922575,0,2,1,1,3,7
3,01311,05050,45 33.459305533,-122 36.410978449,0,1,0,0,0,1
3,01005,05063,45 32.12802601999999998,-122 35.550352769,0,2,0,1,0,3
1,01005,05106,45 32.06508613,-122 33.12731523300000001,0,1,3,1,2,7
1,01439,05019,45 31.477783045,-122 41.257822079,0,1,3,1,1,6
1,00929,01028,45 30.44072315100000004,-122 39.3877340770000001,0,4,7,9,6,26
3,00267,05005,45 30.23892821899999998,-122 41.10605806,0,2,1,2,0,5
1,00604,05012,45 31.276035961,-122 39.12947213,0,2,5,8,8,23
1,01012,05033,45 32.11215042500000001,-122 37.503929195,0,2,0,4,3,9
1,02259,05003,45 31.9742971800000001,-122 39.45932731700000005,0,3,9,3,8,23
1,01528,02402,45 30.389260499,-122 39.426236081,0,2,5,2,3,12
1,02620,05112,45 32.23655873,-122 32.49451028,0,1,0,1,2,4
1,01591,05012,45 31.19324748999999999,-122 39.131186945,0,5,4,1,3,13
1,00816,05011,45 31.32916105699999996,-122 40.5600231089999999,0,2,0,1,0,3
3,00828,05082,45 29.54734744299999996,-122 34.43354766600000005,0,1,1,0,3,5
3,02703,05026,45 32.37897012200000006,-122 42.94534246,0,4,1,1,1,7
1,00903,05190,45 28.20926204000000002,-122 28.12968391000000001,0,1,2,0,3,6
3,01005,02620,45 32.06406324000000001,-122 32.450541615,0,1,0,0,2,3
3,01703,02123,45 29.35474763,-122 28.175138805,0,1,0,0,0,1
1,01018,07614,45 29.7592007300000001,-122 28.202149687,0,1,2,0,1,4
1,01021,05001,45 30.351977269,-122 40.40833069,0,3,2,1,2,8
1,00922,05122,45 31.346541886,-122 32.158959834,0,4,7,16,10,37
1,00202,07238,45 32.9861154199999998,-122 25.62797253,0,2,1,1,3,7
1,01605,05081,45 31.537563216,-122 34.48011638299999994,0,1,0,0,1,2
1,01515,02402,45 30.491945166,-122 39.425562553,0,4,10,9,16,39
1,00922,05011,45 31.354823679,-122 40.56097326,0,1,2,1,1,5
3,00459,05082,45 28.306224404,-122 34.44591978499999996,0,1,0,0,1,2
3,02118,05052,45 28.528638213,-122 36.314276206,0,1,0,1,0,2
5,00612,01521,45 30.16140111800000003,-122 25.5856233639999999,0,2,2,2,1,7
1,01010,02605,45 32.10126517,-122 27.30305733899999996,0,1,1,0,1,3
1,00401,05242,45 31.39789851500000005,-122 24.472798277,0,4,6,9,6,25
1,00113,00267,45 31.12046508,-122 40.45335896000000005,0,3,4,2,1,10
1,00234,05188,45 31.129346259,-122 28.12376147999999999,0,2,5,4,3,14
1,00453,05006,45 31.5854265079999999,-122 39.346686518,0,1,1,0,1,3
1,01055,05082,45 29.249411484,-122 34.43718362799999994,0,4,5,11,12,32
4,01940,05077,45 29.507284145,-122 35.19965279999999999,0,1,1,1,2,5
3,01018,05082,45 27.479106739,-122 34.445553406,0,1,0,1,2,4
1,00226,05011,45 30.59377635600000005,-122 39.167874752,0,2,9,5,5,21
1,02156,02402,45 34.405962715,-122 39.408301765,0,1,3,3,3,10
1,00829,05081,45 32.53360126199999996,-122 34.471426474,0,1,0,1,1,3
1,00612,01701,45 30.161994452,-122 26.17141547699999997,0,1,7,1,5,14
1,00725,05022,45 31.294116201,-122 41.47019886,0,2,4,1,4,11
3,00472,09754,45 33.40994969299999994,-122 33.547910461,0,3,3,1,3,10
1,02237,05023,45 33.1562505,-122 38.30991840399999997,0,1,0,0,0,1
3,02259,05049,45 31.93855064,-122 36.468313099,0,1,2,1,1,5
3,00615,01920,45 29.227355444,-122 28.229223589,0,1,1,1,6,9
3,00267,00932,45 30.26773236999999998,-122 41.49585498,0,1,0,1,0,2
3,00922,05157,45 31.35166076000000004,-122 30.53939989,0,1,1,0,0,2
1,00614,09716,45 30.157452684,-122 33.47661929,0,4,4,9,3,20
1,01528,05007,45 30.38888921200000006,-122 39.31389150300000004,0,1,0,1,2,4
1,01940,05059,45 29.508840299,-122 36.6627762599999999,0,1,1,0,2,4
3,01426,05030,45 30.300709488,-122 38.50040414,0,1,0,0,0,1
1,00458,05011,45 30.41407821399999996,-122 39.16907655600000002,0,1,0,1,1,3
1,00935,01061,45 34.54591193,-122 41.440303277,0,1,0,0,0,1
1,02309,02402,45 30.543283668,-122 39.425257862,0,2,3,4,3,12
1,00929,01057,45 31.481940099,-122 39.383839356,0,3,1,1,2,7
1,00113,05014,45 31.183302117,-122 41.9003803,0,3,0,2,5,10
1,01058,01309,45 34.329091543,-122 40.219911461,0,1,0,0,1,2
3,02259,05032,45 31.9504530699999998,-122 37.550828422,0,1,3,0,0,4
1,01406,06066,45 28.25822322,-122 35.416239303,0,1,0,0,0,1
1,01439,05020,45 31.476441322,-122 41.330846381,0,3,1,1,1,6
1,00604,02402,45 31.277009887,-122 39.422339475,0,2,0,2,4,8
1,00827,05082,45 29.38846737899999994,-122 34.43472827,0,2,1,1,1,5
1,05257,07016,45 31.476126004,-122 23.57417271400000004,0,1,2,1,1,5
1,02260,05092,45 29.44371021,-122 34.70862389000000015,0,1,0,0,1,2
1,00232,01923,45 29.37267599700000005,-122 24.19951613899999998,0,2,11,4,3,20
1,01025,05060,45 31.516056643,-122 36.79132369,0,1,0,0,0,1
1,00111,05086,45 33.331952653,-122 34.27459126399999995,0,1,0,0,0,1
1,01591,05006,45 31.86638864,-122 40.42958565899999996,0,1,2,5,3,11
3,00922,06134,45 31.351205682,-122 31.29514245000000003,0,2,0,0,1,3
1,02258,05015,45 32.371323804,-122 39.15397583000000001,0,1,0,0,0,1
1,00929,01429,45 31.355168631,-122 39.383901699,0,3,2,13,4,22
4,01111,02309,45 26.41037857,-122 40.12063297,0,1,1,0,0,2
1,01940,05162,45 29.412100797,-122 29.479568846,0,3,6,8,5,22
3,01432,02960,45 38.15063293099999997,-122 45.5843030039999999,0,1,2,2,0,5
1,02259,05102,45 31.85865942,-122 33.303114332,0,5,4,15,12,36
1,00719,02144,45 33.418671057,-122 39.532137194,0,1,0,0,0,1
5,00267,09556,45 30.288562917,-122 41.76441982,0,2,2,2,1,7
1,00267,05062,45 32.5786293799999999,-122 35.54926975399999996,0,1,1,0,0,2
1,00106,05041,45 32.43492918200000005,-122 37.149121608,0,2,0,1,0,3
1,00303,05030,45 28.5366580450000001,-122 42.27881990899999998,0,1,3,0,0,4
3,02259,05128,45 31.8610216000000001,-122 31.5423395229999999,0,1,0,2,1,4
3,01005,05047,45 32.15426216999999998,-122 36.539547153,0,2,2,14,4,22
3,02210,05039,45 32.54766127000000004,-122 37.22507451,0,5,4,8,9,26
3,01432,05015,45 34.345611233,-122 39.02658386,0,1,3,3,2,9
3,01429,05009,45 31.425245867,-122 39.235028205,0,1,0,1,0,2
3,01301,08217,45 30.3435585,-122 23.5988671850000001,0,2,4,3,5,14
3,01940,05123,45 29.495522749,-122 32.127695481,0,2,0,1,2,5
1,00458,05002,45 30.45573091600000005,-122 40.3878334520000001,0,2,4,0,2,8
1,00501,01586,45 29.52307311600000006,-122 40.18607847699999997,0,1,2,1,1,5
1,00604,05007,45 31.276645603,-122 39.312075002,0,1,0,2,0,3
1,00267,01201,45 30.337158736,-122 41.62130241999999996,0,1,0,2,2,5
3,01631,05102,45 32.389321695,-122 33.282001137,0,1,3,3,0,7
1,02612,05099,45 31.5958863200000001,-122 33.443118528,0,4,8,7,8,27
1,02301,05007,45 27.515744338,-122 39.323988857,0,1,0,1,0,2
1,00816,05057,45 31.320543873,-122 36.195019795,0,1,0,0,0,1
1,01068,05017,45 31.376473118,-122 41.18098624800000003,0,1,0,0,0,1
6,00547,00812,45 35.34164399700000004,-122 43.57628907999999996,0,1,3,2,4,10
1,01055,05017,45 29.25169975199999996,-122 38.540426694,0,3,3,3,5,14
1,00922,05068,45 31.352898755,-122 35.364552303,0,2,3,3,1,9
3,02118,05122,45 28.54606020900000004,-122 32.16412388,0,1,0,0,0,1
1,00614,05039,45 30.172406719,-122 37.215143079,0,2,5,0,5,12
3,02206,05201,45 32.421019319,-122 27.23773159699999997,0,2,3,1,1,7
1,01920,02301,45 29.495748663,-122 26.499750552,0,3,4,2,8,17
1,01019,05072,45 28.590032583,-122 35.212600368,0,2,2,2,3,9
1,01940,05029,45 29.50332690899999996,-122 38.80136914,0,2,3,5,0,10
1,01534,05014,45 31.506807122,-122 41.75510384,0,1,0,2,0,3
1,01562,05082,45 30.363186435,-122 34.43163830499999996,0,2,1,2,2,7
5,00267,09432,45 32.63700531,-122 40.38591829,0,1,0,1,5,7
1,00824,01940,45 29.510286944,-122 36.4086606679999999,0,1,3,4,1,9
1,01940,05052,45 29.509514636,-122 36.325795101,0,2,7,2,5,16
3,01214,05032,45 27.451804225,-122 37.474484927,0,1,1,0,2,4
3,01940,05053,45 29.5091489979999999,-122 36.28958045000000002,0,1,1,3,0,5
1,01321,05037,45 32.31594793199999998,-122 37.29972169800000003,0,1,0,0,0,1
1,01204,05011,45 30.586259156,-122 41.70332195,0,2,1,0,1,4
1,02331,05086,45 28.39076508600000004,-122 34.28170004100000003,0,1,0,0,0,1
3,01940,06028,45 29.512979386,-122 38.116767132,0,5,3,10,15,33
1,00283,02402,45 31.225716505,-122 39.423646824,0,2,3,6,9,20
3,02259,05129,45 31.86285337,-122 31.512061409,0,1,0,2,0,3
1,01019,05122,45 28.59615657999999996,-122 32.16631976,0,2,3,2,3,10
1,00112,01206,45 33.507869099,-122 40.298114192,0,2,0,0,0,2
5,00212,05024,45 27.472839688,-122 42.7586759700000001,0,3,1,3,3,10
1,00224,00612,45 30.16003784699999997,-122 27.180922675,0,4,5,7,11,27
3,01940,05042,45 29.511675215,-122 37.7957031599999999,0,1,3,2,3,9
1,00453,05152,45 31.57507140500000006,-122 30.23444028600000003,0,1,0,0,0,1
1,00124,02402,45 31.19969359899999997,-122 39.42368333,0,2,0,0,6,8
1,00212,05030,45 27.355108286,-122 42.27861725399999997,0,1,4,1,4,10
1,02217,02259,45 31.9308157699999999,-122 35.58568691799999996,0,1,0,0,0,1
1,00467,05006,45 30.35060219700000005,-122 41.11471266000000002,0,1,2,3,1,7
4,00482,01508,45 30.88693609,-122 40.329266454,0,3,2,0,0,5
3,02259,05076,45 31.90491636,-122 35.6895970299999999,0,1,3,0,1,5
5,01687,05037,45 28.27552232999999995,-122 42.552849512,0,1,2,1,1,5
1,00283,05002,45 31.23280306500000002,-122 40.20516486800000003,0,1,9,2,3,15
1,05082,00824,45 28.581076101,-122 34.442183054,0,1,0,0,0,1
2,02245,05021,45 27.5410616629999999,-122 38.35033155900000004,0,1,1,0,0,2
1,02259,05015,45 31.9596862,-122 39.21121776000000003,0,1,0,1,0,2
3,00213,01920,45 29.495598896,-122 27.22851266,0,1,0,0,0,1
3,02285,09006,45 27.515840311,-122 40.67296141,0,2,0,0,0,2
1,00212,05026,45 27.412998112,-122 42.177078859,0,1,0,0,0,1
3,01034,05109,45 28.83136791,-122 33.4987703099999999,0,1,0,0,0,1
4,01940,05118,45 29.490261066,-122 32.316096424,0,1,1,4,1,7
1,00235,07190,45 28.20926204000000002,-122 28.12968391000000001,0,1,2,6,4,13
3,01943,05037,45 33.18705571399999997,-122 37.318498934,0,1,1,0,3,5
1,01802,01906,45 31.201754487,-122 40.449179121,0,2,0,0,0,2
1,00609,01311,45 33.457143138,-122 41.14881894199999998,0,1,1,0,0,2
6,02210,05065,45 32.435636096,-122 35.46870053600000006,0,2,1,0,0,3
1,02237,05077,45 33.13794050400000001,-122 35.13444435,0,1,0,0,0,1
1,01439,05015,45 31.480455464,-122 41.111773009,0,3,2,1,2,8
1,01112,01416,45 35.21175312899999998,-122 45.15383903899999998,0,1,0,1,4,6
3,01940,05050,45 29.510286944,-122 36.4086606679999999,0,1,3,4,5,13
5,00283,05013,45 31.22459758100000002,-122 39.92533163,0,1,3,0,2,6
1,01528,05005,45 30.46090495399999995,-122 40.509873451,0,1,3,1,0,5
3,01940,05037,45 29.497275739,-122 37.295364649,0,1,0,0,1,2
1,00127,01814,45 31.43147195200000006,-122 39.568045639,0,1,3,2,1,7
3,00614,05109,45 30.15216429999999999,-122 33.4824914,0,1,3,2,3,9
1,02401,05008,45 27.464380541,-122 39.287573869,0,1,0,1,0,2
1,01928,05011,45 31.147719614,-122 39.166791538,0,2,1,3,3,9
1,01528,01951,45 30.495137742,-122 41.36686794999999996,0,1,0,0,0,1
1,01028,05045,45 30.43315113200000006,-122 36.581414615,0,2,3,1,2,8
3,01057,02329,45 31.475253368,-122 34.25748035,0,1,0,0,0,1
1,02232,05013,45 27.412932748,-122 39.10804417599999999,0,1,0,0,0,1
3,00817,05052,45 28.7098276299999999,-122 36.36023703000000005,0,1,3,1,3,8
1,01573,05067,45 29.54682627,-122 35.39795247499999995,0,1,0,0,0,1
1,00232,00801,45 30.317951005,-122 25.519617369,0,1,1,0,2,4
3,01617,05148,45 33.475315476,-122 30.3689844420000001,0,1,0,4,2,7
1,02259,05010,45 31.9658300099999998,-122 39.203708839,0,1,1,3,4,9
3,02218,05174,45 31.8925970699999999,-122 29.4467431299999999,0,1,2,4,3,10
1,09301,05207,45 32.198193633,-122 26.56057794900000005,0,1,0,0,1,2
1,00213,00299,45 30.574081669,-122 44.449445713,0,1,1,2,3,7
1,00609,00719,45 33.40472078499999995,-122 41.14694201500000002,0,1,0,0,0,1
1,00425,05006,45 30.213139044,-122 41.35378971,0,2,0,0,3,5
1,01940,01567,45 30.41702597,-122 39.151708976,0,2,2,3,0,7
1,02225,05122,45 33.60491813,-122 32.140413736,0,2,8,4,5,19
1,05011,01515,45 30.491091657,-122 39.168561637,0,1,0,0,0,1
1,00948,05040,45 28.06596847,-122 43.4766952900000001,0,1,1,0,0,2
3,05082,01025,45 31.51401835600000005,-122 34.44551938299999996,0,1,0,0,0,1
1,02620,05019,45 32.35171316,-122 38.41381367100000006,0,2,1,0,2,5
1,02259,05082,45 31.8868877099999999,-122 34.445680439,0,3,3,4,12,22
4,01311,05028,45 33.457175111,-122 38.134399865,0,1,1,0,0,2
1,00267,00725,45 31.383565798,-122 40.393412899,0,2,0,2,3,7
1,00612,00707,45 30.161940514,-122 26.81098994,0,1,0,1,0,2
1,02259,05105,45 31.8502035000000001,-122 33.202050399,0,2,4,3,4,13
1,01534,05012,45 31.508131444,-122 41.03187036,0,1,0,1,0,2
1,00267,05001,45 32.63506144,-122 39.52880613399999994,0,1,5,1,3,10
1,01309,01311,45 33.456786624,-122 40.225813935,0,2,0,0,0,2
3,00111,05042,45 33.320230408,-122 37.13413844699999999,0,1,0,1,1,3
3,01005,05070,45 32.09540441999999999,-122 35.27051481,0,1,0,1,3,5
1,00614,05030,45 30.172794939,-122 38.4723227099999999,0,1,0,0,3,4
3,00922,05118,45 31.3464350770000001,-122 32.27323866100000004,0,1,0,2,0,3
3,01005,05103,45 32.06931803000000001,-122 33.24502450500000002,0,1,0,1,0,2
1,00829,05074,45 32.5352749250000001,-122 35.12715812300000001,0,1,0,1,2,4
1,01108,01943,45 33.194479707,-122 40.56258555099999995,0,1,1,1,2,5
3,00922,05008,45 31.357236453,-122 40.428975033,0,1,0,1,0,2
1,01311,02402,45 33.458467899,-122 39.411558809,0,4,9,10,6,29
3,02703,07026,45 32.37897012200000006,-122 42.94534246,0,3,4,1,2,10
1,02612,05090,45 31.60316892,-122 34.16862509,0,1,0,0,0,1
3,00111,01920,45 29.497467776,-122 26.121848616,0,1,0,2,0,3
3,00824,05139,45 28.37222476,-122 31.15428773499999998,0,2,0,1,0,3
6,00221,02210,45 32.58393906900000005,-122 35.89946527,0,1,0,0,0,1
1,00283,05010,45 31.224938564,-122 39.202855932,0,1,5,2,2,10
1,00283,05102,45 31.215072605,-122 33.29844813000000002,0,3,8,7,8,26
1,02216,05033,45 32.87959063,-122 37.503906526,0,1,3,0,1,5
1,00105,02301,45 30.370573589,-122 23.115217754,0,2,1,1,0,4
6,02210,02235,45 32.432179162,-122 35.477999901,0,1,0,0,0,1
1,00829,02402,45 32.537875916,-122 39.41714856899999994,0,4,5,6,3,18
1,01623,05112,45 27.52927023899999995,-122 32.529396065,0,2,1,3,3,9
3,00134,00831,45 31.172737283,-122 40.134929608,0,1,1,2,2,6
4,01205,02130,45 35.204282379,-122 45.38641870000000003,0,1,1,0,0,2
6,01617,09904,45 36.203494418,-122 41.28568933,0,3,1,0,1,5
1,00614,05034,45 30.172562794,-122 37.464350986,0,1,3,0,2,6
1,01432,01939,45 34.569201344,-122 43.26709132300000004,0,1,3,8,3,15
3,00614,05152,45 30.15353250899999999,-122 30.252066219,0,1,0,1,0,2
1,00905,02662,45 33.27598539600000002,-122 39.45319403799999996,0,1,0,0,0,1
1,02507,05027,45 32.123715474,-122 42.24741294,0,1,1,1,3,6
1,00283,05016,45 31.224013228,-122 38.58369544299999994,0,2,6,7,2,17
1,02612,05080,45 31.6225344000000001,-122 34.5326753589999999,0,1,1,2,1,5
1,00111,05018,45 33.32688841,-122 38.484305185,0,1,0,0,0,1
4,02155,05092,45 32.26999624600000004,-122 34.68270701,0,1,1,0,0,2
3,01432,05045,45 34.11106434,-122 36.59945960899999996,0,1,0,1,2,4
3,00831,00913,45 29.5782761970000001,-122 40.395996499,0,1,1,0,2,4
1,02702,05013,45 30.56785949,-122 39.9501630300000002,0,1,1,0,3,5
3,01940,05031,45 29.49086151799999996,-122 38.08103342,0,3,1,8,11,23
1,00421,08208,45 30.108327933,-122 25.15980673300000001,0,1,4,4,5,14
1,02658,05039,45 28.451018409,-122 37.215630427,0,3,2,1,1,7
3,02126,05136,45 29.457737139,-122 31.24772847199999998,0,1,0,0,0,1
1,00124,05039,45 31.220213866,-122 37.228833305,0,3,1,1,1,6
3,05082,01021,45 30.30048337100000005,-122 34.43220880799999996,0,1,0,0,0,1
1,00224,08805,45 30.27329258999999997,-122 27.17969535600000004,0,1,1,0,0,2
1,01605,05074,45 31.53676093200000004,-122 35.124038995,0,1,0,0,0,1
1,00267,05039,45 32.65456486,-122 37.226878693,0,1,2,4,6,13
3,00829,05121,45 32.529419195,-122 32.191297128,0,1,0,0,0,1
1,00824,09713,45 28.435620846,-122 33.53135592599999995,0,2,9,4,11,26
3,02218,05217,45 31.8707009800000002,-122 26.208388462,0,3,5,3,4,15
1,02210,05102,45 33.328231459,-122 33.27949430100000004,0,7,4,5,5,21
1,01301,01923,45 29.305511554,-122 23.55737262300000005,0,3,9,7,5,24
1,00486,05010,45 31.250609773,-122 39.202684734,0,2,1,2,1,6
1,00267,00604,45 31.28087979999999998,-122 40.389766101,0,1,1,1,1,4
1,00226,05020,45 30.5926643910000001,-122 38.440057809,0,3,4,7,7,21
3,00612,05179,45 30.164904913,-122 28.445859763,0,1,1,1,2,5
1,02259,05146,45 31.88728768,-122 30.4778877620000001,0,2,0,1,2,5
1,01940,09719,45 29.505965282,-122 33.59508767500000005,0,3,5,3,7,18
4,02259,05081,45 31.8917200900000001,-122 34.498296684,0,1,0,2,1,4
3,01108,02638,45 33.42982035700000004,-122 40.563943191,0,1,0,1,0,2
3,02507,06023,45 32.12841843800000001,-122 41.593264209,0,1,2,0,2,5
1,00113,00929,45 31.45701322,-122 39.38670291600000006,0,1,0,4,3,8
1,00267,00486,45 31.255252244,-122 40.38867330200000005,0,1,7,3,3,14
1,02258,02402,45 32.377445269,-122 39.417017314,0,2,2,3,1,8
3,00323,09558,45 30.35213651899999995,-122 41.14605737900000001,0,1,0,0,1,2
3,00472,01076,45 35.31622001899999997,-122 42.348517689,0,1,0,0,0,1
3,01055,05025,45 29.250615937,-122 38.260371695,0,1,2,1,0,4
1,00803,00812,45 35.383237784,-122 44.144455672,0,1,0,0,2,3
1,00420,01508,45 28.43222415999999996,-122 40.21226142499999998,0,2,1,0,1,4
1,05039,09514,45 31.58396016,-122 37.225481021,0,2,1,3,2,8
1,01320,05019,45 28.480906768,-122 38.47004112799999994,0,1,0,0,0,1
5,00472,09755,45 33.415120492,-122 33.56098747499999995,0,2,9,8,10,29
1,00267,01528,45 30.48060574100000004,-122 40.583472202,0,2,1,3,3,9
3,00212,05013,45 28.80475177,-122 41.31493721500000003,0,3,2,2,3,10
5,01717,02903,45 32.276138781,-122 41.548508512,0,1,0,0,0,1
1,00212,05022,45 27.511783851,-122 42.08445128000000001,0,3,4,3,5,15
3,00212,01090,45 27.10606722300000001,-122 43.218041297,0,2,0,3,3,8
3,00608,01817,45 28.163485973,-122 22.50334265,0,1,0,0,0,1
3,01303,02614,45 30.10612608199999999,-122 40.3555349520000001,0,4,6,7,14,31
1,00626,05052,45 28.329869844,-122 36.314312072,0,1,0,2,3,6
1,00113,05010,45 31.14434606099999998,-122 40.542645668,0,1,0,1,1,3
3,01429,05011,45 31.4465691760000001,-122 39.15613208199999999,0,1,0,4,1,6
1,00283,05028,45 31.22329073,-122 38.141376057,0,2,3,2,4,11
3,01304,08002,45 32.24141362,-122 23.215988478,0,1,0,0,0,1
1,00502,01432,45 34.3767046,-122 41.524315484,0,1,1,0,2,4
1,01943,05082,45 33.1953104,-122 34.43017992299999996,0,4,1,7,4,16
3,00323,09565,45 31.50831309000000005,-122 41.139327234,0,1,1,0,0,2
1,01691,05105,45 33.416648645,-122 33.16907752399999996,0,1,1,3,1,6
3,00408,OH003,45 26.576841251,-122 39.29890682199999997,0,1,0,0,0,1
3,00283,05059,45 31.223640905,-122 36.11911310199999999,0,1,1,0,0,2
3,02155,02402,45 32.27304457399999997,-122 39.417771104,0,1,1,3,1,6
1,01802,05020,45 31.121017498,-122 38.438429376,0,1,1,0,0,2
1,00508,02317,45 28.4873363270000001,-122 41.132072802,0,1,4,2,3,10
1,01820,05023,45 31.549395838,-122 41.552791257,0,1,0,0,1,2
1,00458,05008,45 30.414444008,-122 39.27861380100000005,0,1,0,0,1,2
1,02301,05013,45 27.51562016299999996,-122 39.10790021300000001,0,2,2,1,4,9
1,01528,05001,45 30.421927683,-122 40.371022237,0,4,3,5,1,13
1,00929,02205,45 30.51749138200000004,-122 39.387475245,0,2,4,5,0,11
1,00104,05027,45 33.590120292,-122 38.173140846,0,3,0,0,1,4
3,01311,05007,45 33.45857743299999996,-122 39.312759517,0,1,1,0,0,2
3,01617,05013,45 36.16335819999999999,-122 39.7620080099999999,0,1,0,1,1,3
3,01023,08409,45 29.25587077700000002,-122 24.499110813,0,2,1,1,1,5
1,00448,08813,45 30.24013713,-122 26.278855967,0,1,0,0,0,1
3,02210,05070,45 32.507127061,-122 35.28530242200000004,0,1,0,0,1,2
1,01005,05122,45 32.08651281999999999,-122 32.154897514,0,4,11,13,17,45
1,00829,05075,45 32.53503675300000005,-122 35.9062482699999999,0,1,1,0,0,2
1,00607,05015,45 34.187061301,-122 39.0195407,0,2,2,1,0,5
3,00935,01108,45 32.41194892200000005,-122 40.39333463200000004,0,1,4,4,2,11
1,01943,05026,45 33.19490830600000002,-122 38.201487984,0,1,0,0,0,1
